0,Type,ID,Created,Description,Amount,Currency,Converted Amount,Fees,Net,Converted Currency,Details,Customer ID,Customer Email,Customer Name,purpose (metadata),phorest_client_id (metadata)
61288,Charge,ch_3SIADyLrnBTnlT7b0Rw6alMe,14/10/2025 15:33,61288:HIP Hair Studios ACT,185.9,aud,185.9,0,185.9,aud,61288_for_stripe,cus_QJYTRViVDZPG7g,,,paysignupbycard1,61288
61565,Charge,ch_3SIAE3LrnBTnlT7b0KeoSEVX,14/10/2025 15:33,61565:Kontour,443.1,aud,443.1,0,443.1,aud,61565_for_stripe,cus_QMsW8OWPhYT82D,,,paysignupbycard1,61565
61566,Charge,ch_3SIAE5LrnBTnlT7b0iTRRiUN,14/10/2025 15:33,61566:Colour Studio By Ruwan,425.84,aud,425.84,0,425.84,aud,61566_for_stripe,cus_SBaZ9IXdw1T9VV,,,addnewcard,61566
61682,Charge,ch_3SIAE8LrnBTnlT7b15U5QKnp,14/10/2025 15:33,61682:The Lounge Beauty Co.,185.9,aud,185.9,0,185.9,aud,61682_for_stripe,cus_QP7ygGOUCGgcP7,,,paysignupbycard1,61682
61808,Charge,ch_3SIAEALrnBTnlT7b0gAo3IvR,14/10/2025 15:33,61808:Envy Hair Design and Spa,317.9,aud,317.9,0,317.9,aud,61808_for_stripe,cus_QRg2t5sEVVteT3,,,paysignupbycard1,61808
61865,Charge,ch_3SIAECLrnBTnlT7b1zttTr2a,14/10/2025 15:33,61865:Colada & Co.,448.8,aud,448.8,0,448.8,aud,61865_for_stripe,cus_Rqa60q9coDqMYR,,,addnewcard,61865
61878,Charge,ch_3SIAEFLrnBTnlT7b0jS3hknO,14/10/2025 15:33,61878:Bixie Colour Surry Hills,490.69,aud,490.69,0,490.69,aud,61878_for_stripe,cus_QuDyPrJNlQVZcA,,,addnewcard,61878
61879,Charge,ch_3SIAEHLrnBTnlT7b0o0Ec9Fg,14/10/2025 15:33,61879:Blondie The Salon,454.07,aud,454.07,0,454.07,aud,61879_for_stripe,cus_Sibe2h8BdmuWGG,,,addnewcard,61879
61912,Charge,ch_3SIAEJLrnBTnlT7b1lB6aQHI,14/10/2025 15:33,61912:Tamaras Hair Boutique,443.3,aud,443.3,0,443.3,aud,61912_for_stripe,cus_QTvv6oOxGRb9AM,,,paysignupbycard1,61912
61978,Charge,ch_3SIAEMLrnBTnlT7b0EIeg3I6,14/10/2025 15:33,61978:Elyshia Jones Brow Studio,444.2,aud,444.2,0,444.2,aud,61978_for_stripe,cus_QUKGPq0tuQupIL,,,paysignupbycard1,61978
62011,Charge,ch_3SIAEOLrnBTnlT7b0cp5iJnT,14/10/2025 15:33,62011:My Body Vibes - Eastland,317.9,aud,317.9,0,317.9,aud,62011_for_stripe,cus_SibvQCFZouTELW,,,addnewcard,62011
62098,Charge,ch_3SIAEQLrnBTnlT7b1wCralyj,14/10/2025 15:33,62098:Frangipani Skin & Body,462.57,aud,462.57,0,462.57,aud,62098_for_stripe,cus_SzBo47ooGODHyg,,,addnewcard,62098
62214,Charge,ch_3SIAEZLrnBTnlT7b0KrcIEVK,14/10/2025 15:33,62214:Nova Holistic Spa,441.12,aud,441.12,0,441.12,aud,62214_for_stripe,cus_QXnwyWocGOgo8v,,,paysignupbycard1,62214
62288,Charge,ch_3SIAEfLrnBTnlT7b1wNu9k86,14/10/2025 15:34,62288:Aesthetics By Dr. Claire,318,aud,318,0,318,aud,62288_for_stripe,cus_QZadxqY3JHeUgH,,,paysignupbycard1,62288
62338,Charge,ch_3SIAEhLrnBTnlT7b1RKu3Znl,14/10/2025 15:34,62338:E'Aesthetics Skin,444.3,aud,444.3,0,444.3,aud,62338_for_stripe,cus_QZybX1PfeRbnqM,,,paysignupbycard1,62338
62425,Charge,ch_3SIAEjLrnBTnlT7b12sOWH49,14/10/2025 15:34,62425:E Salon Hair,487.77,aud,487.77,0,487.77,aud,62425_for_stripe,cus_QbuV5zbjI29sYe,,,paysignupbycard1,62425
62515,Charge,ch_3SIAEmLrnBTnlT7b1BQ5XA8x,14/10/2025 15:34,62515:Same Same But Different Northcote,399.91,aud,399.91,0,399.91,aud,62515_for_stripe,cus_Qd03A6HKtDSiUV,,,paysignupbycard1,62515
62543,Charge,ch_3SIAEoLrnBTnlT7b1Smru64N,14/10/2025 15:34,62543:Indah health and beauty spa,678.33,aud,678.33,0,678.33,aud,62543_for_stripe,cus_RRcutri5WMvuM7,,,addnewcard,62543
62652,Charge,ch_3SIAErLrnBTnlT7b1atWeb8e,14/10/2025 15:34,62652:Amitra & CO.,416.9,aud,416.9,0,416.9,aud,62652_for_stripe,cus_Qfa0mU2RlJiQM4,,,paysignupbycard1,62652
62666,Charge,ch_3SIAEuLrnBTnlT7b0WTxmTbi,14/10/2025 15:34,62666:Amitra & Co.,416.9,aud,416.9,0,416.9,aud,62666_for_stripe,cus_QfaWwW2WI9gKb2,,,paysignupbycard1,62666
62777,Charge,ch_3SIAEwLrnBTnlT7b02VBkClM,14/10/2025 15:34,62777:It's Personal Hair . Skin . Beauty,416.9,aud,416.9,0,416.9,aud,62777_for_stripe,cus_Qhstvm7aHgFyfD,,,paysignupbycard1,62777
62979,Charge,ch_3SIAEzLrnBTnlT7b12bOr8jI,14/10/2025 15:34,62979:Stellar Skin Body Spa,426.01,aud,426.01,0,426.01,aud,62979_for_stripe,cus_QkW3WL7SWfCZ9H,,,paysignupbycard1,62979
63037,Charge,ch_3SIAF1LrnBTnlT7b0oUHMVaz,14/10/2025 15:34,63037:Alice's Ultimate Beauty,366.73,aud,366.73,0,366.73,aud,63037_for_stripe,cus_RtGOO9TIHQvtAl,,,addnewcard,63037
63041,Charge,ch_3SIAF3LrnBTnlT7b1HSX5oFn,14/10/2025 15:34,63041:Reve Skin + Beauty,641.63,aud,641.63,0,641.63,aud,63041_for_stripe,cus_QkvCxzB8CuJQto,,,paysignupbycard1,63041
63071,Charge,ch_3SIAF6LrnBTnlT7b11kVmJlL,14/10/2025 15:34,63071:Shape of You Perth,317.9,aud,317.9,0,317.9,aud,63071_for_stripe,cus_QlG3R3Ohbu8K5Y,,,paysignupbycard1,63071
63098,Charge,ch_3SIAF8LrnBTnlT7b1hc8YX26,14/10/2025 15:34,63098:Vogue Beauty Clinic,566.23,aud,566.23,0,566.23,aud,63098_for_stripe,cus_Qlvhz5ua43bMFr,,,paysignupbycard1,63098
63204,Charge,ch_3SIAFBLrnBTnlT7b1MenFErY,14/10/2025 15:34,63204:Beauty on Yorkes,425.7,aud,425.7,0,425.7,aud,63204_for_stripe,cus_QmHmfQUcLre5UH,,,paysignupbycard1,63204
63670,Charge,ch_3SIAFDLrnBTnlT7b1m6Z4iXi,14/10/2025 15:34,63670:Arla Aesthetics,563.4,aud,563.4,0,563.4,aud,63670_for_stripe,cus_Qo8oNgz4hMmDT4,,,paysignupbycard1,63670
63679,Charge,ch_3SIAFJLrnBTnlT7b1H8jjtly,14/10/2025 15:34,63679:Glow Bar,479.42,aud,479.42,0,479.42,aud,63679_for_stripe,cus_QoHi4NDbZHRDjx,,,paysignupbycard1,63679
63680,Charge,ch_3SIAFMLrnBTnlT7b0KWgAxKJ,14/10/2025 15:34,63680:Glow Narrabeen,486.34,aud,486.34,0,486.34,aud,63680_for_stripe,cus_QoHo6UQtfJeQkF,,,paysignupbycard1,63680
64008,Charge,ch_3SIAFOLrnBTnlT7b1DztrakM,14/10/2025 15:34,64008:Blonde Poetry,130.88,aud,130.88,0,130.88,aud,64008_for_stripe,cus_SuEZHKamhmgKpY,,,addnewcard,64008
64016,Charge,ch_3SIAFRLrnBTnlT7b1845GO6B,14/10/2025 15:34,64016:Bassendean Beauty Salon,526.9,aud,526.9,0,526.9,aud,64016_for_stripe,cus_S0QPlUhR71cCWT,,,addnewcard,64016
64084,Charge,ch_3SIAFTLrnBTnlT7b0EnkM63h,14/10/2025 15:34,64084:Skin Correctives,509.3,aud,509.3,0,509.3,aud,64084_for_stripe,cus_QpU3QEfWg5MFv5,,,paysignupbycard1,64084
64146,Charge,ch_3SIAFVLrnBTnlT7b0B74SgLy,14/10/2025 15:34,64146:Hidden Minx Studio,416.9,aud,416.9,0,416.9,aud,64146_for_stripe,cus_QphF4ooco44UXx,,,paysignupbycard1,64146
64341,Charge,ch_3SIAFYLrnBTnlT7b1538eRDF,14/10/2025 15:34,64341:Pose Hair Design,587.82,aud,587.82,0,587.82,aud,64341_for_stripe,cus_Qqschb1Pehx2p4,,,paysignupbycard1,64341
65854,Charge,ch_3SIAFdLrnBTnlT7b0OKSN5vV,14/10/2025 15:35,65854:SKIN SOCIETY,433.46,aud,433.46,0,433.46,aud,65854_for_stripe,cus_Qto0KgX6fhjQCD,,,paysignupbycard1,65854
66369,Charge,ch_3SIAFfLrnBTnlT7b1F9RKpWj,14/10/2025 15:35,66369:Bark Hair Pty Ltd,485.9,aud,485.9,0,485.9,aud,66369_for_stripe,cus_QuCRGTmhmGRLBl,,,paysignupbycard1,66369
67024,Charge,ch_3SIAFiLrnBTnlT7b0ui2gmtT,14/10/2025 15:35,67024:Tempest and Bloom,434.67,aud,434.67,0,434.67,aud,67024_for_stripe,cus_QubCo7mghMf7Le,,,paysignupbycard1,67024
67029,Charge,ch_3SIAFkLrnBTnlT7b0zifEHr0,14/10/2025 15:35,67029:Studio Tuesday,673.78,aud,673.78,0,673.78,aud,67029_for_stripe,cus_T7QRJHTgxecn9q,,,addnewcard,67029
67329,Charge,ch_3SIAFmLrnBTnlT7b0cHU8GQ3,14/10/2025 15:35,67329:La Boutique,461.59,aud,461.59,0,461.59,aud,67329_for_stripe,cus_RbIiSCnv9bzJpH,,,addnewcard,67329
67330,Charge,ch_3SIAFpLrnBTnlT7b1sIeaXIL,14/10/2025 15:35,67330:Mitch Studio Fairfield,380.46,aud,380.46,0,380.46,aud,67330_for_stripe,cus_Qv1Su5Qd6WTSbY,,,paysignupbycard1,67330
67989,Charge,ch_3SIAFrLrnBTnlT7b0zwo2Gtm,14/10/2025 15:35,67989:Seasons 5 Resort & Spa,338.01,aud,338.01,0,338.01,aud,67989_for_stripe,cus_RyvQLaB1elz8Wo,,,addnewcard,67989
68151,Charge,ch_3SIAFwLrnBTnlT7b1fV8Xmj9,14/10/2025 15:35,68151:Void hair design,237.64,aud,237.64,0,237.64,aud,68151_for_stripe,cus_QxDHUV3Oce6zoS,,,paysignupbycard1,68151
69413,Charge,ch_3SIAFyLrnBTnlT7b1NYg34mJ,14/10/2025 15:35,69413:Victorias Hair And Beauty,351.56,aud,351.56,0,351.56,aud,69413_for_stripe,cus_QxsxTU3pOEi3RE,,,paysignupbycard1,69413
69973,Charge,ch_3SIAG1LrnBTnlT7b0IYFk7sZ,14/10/2025 15:35,69973:Shimmer Health & Beauty,354.37,aud,354.37,0,354.37,aud,69973_for_stripe,cus_Qz2cSkRg9bcy8M,,,paysignupbycard1,69973
70956,Charge,ch_3SIAG6LrnBTnlT7b0U9qjzyh,14/10/2025 15:35,70956:Beauty Bar Byford,433.4,aud,433.4,0,433.4,aud,70956_for_stripe,cus_RRBorAHZW0BnGx,,,addnewcard,70956
71060,Charge,ch_3SIAG9LrnBTnlT7b1um2saUI,14/10/2025 15:35,71060:ELAMNT The Art of Hair,412.26,aud,412.26,0,412.26,aud,71060_for_stripe,cus_R36Wq3h8NeCihu,,,paysignupbycard1,71060
71544,Charge,ch_3SIAGHLrnBTnlT7b0Gq4fK81,14/10/2025 15:35,71544:B'Me Hair,515.21,aud,515.21,0,515.21,aud,71544_for_stripe,cus_R53fbzrcozG8UW,,,paysignupbycard1,71544
71656,Charge,ch_3SIAGJLrnBTnlT7b1tkjcnBo,14/10/2025 15:35,71656:Gold Coast Blondes ,205.46,aud,205.46,0,205.46,aud,71656_for_stripe,cus_R5bW4ZSeG70LHD,,,paysignupbycard1,71656
71784,Charge,ch_3SIAGMLrnBTnlT7b1nYKZQNc,14/10/2025 15:35,71784:Stevie English Hair,534.19,aud,534.19,0,534.19,aud,71784_for_stripe,cus_SKzU6kqHKhfZnN,,,addnewcard,71784
72001,Charge,ch_3SIAGOLrnBTnlT7b0SQMZMWp,14/10/2025 15:35,72001:The Lash Loft and Beauty Lounge,443.08,aud,443.08,0,443.08,aud,72001_for_stripe,cus_R7Ne5Upk71NBS3,,,paysignupbycard1,72001
72167,Charge,ch_3SIAGRLrnBTnlT7b1QJJmwrs,14/10/2025 15:35,72167:Le Salon,185.9,aud,185.9,0,185.9,aud,72167_for_stripe,cus_T6AN03wRSKghNp,,,addnewcard,72167
72297,Charge,ch_3SIAGTLrnBTnlT7b1LtxiDM6,14/10/2025 15:35,72297:Tina Roche Skin & Aesthetics,343.24,aud,343.24,0,343.24,aud,72297_for_stripe,cus_R8jtq7C46FUC87,,,paysignupbycard1,72297
73008,Charge,ch_3SIAGdLrnBTnlT7b1Mh9zLeI,14/10/2025 15:36,73008:Sorelle of Hair Pty Ltd,185.9,aud,185.9,0,185.9,aud,73008_for_stripe,cus_SXOE9oQfg8uER8,,,addnewcard,73008
73067,Charge,ch_3SIAGfLrnBTnlT7b1iXy0IU4,14/10/2025 15:36,73067:Hearts And Hues,428.32,aud,428.32,0,428.32,aud,73067_for_stripe,cus_RDno9XwRFwTgzj,,,paysignupbycard1,73067
73068,Charge,ch_3SIAGiLrnBTnlT7b0PxeBQXj,14/10/2025 15:36,73068:Studio Contrast,472.08,aud,472.08,0,472.08,aud,73068_for_stripe,cus_RDnr6Rmurqs1Ci,,,paysignupbycard1,73068
73214,Charge,ch_3SIAGkLrnBTnlT7b1lYBpgIq,14/10/2025 15:36,73214:Hashtag Hair Salon,317.9,aud,317.9,0,317.9,aud,73214_for_stripe,cus_REC0iAvwXpK4gC,,,paysignupbycard1,73214
73287,Charge,ch_3SIAGmLrnBTnlT7b0lPLtCRM,14/10/2025 15:36,73287:Sculpt Body & Wellness Clinics,419.16,aud,419.16,0,419.16,aud,73287_for_stripe,cus_SLowETUcfoqlV9,,,addnewcard,73287
73331,Charge,ch_3SIAGpLrnBTnlT7b0hjMeSUg,14/10/2025 15:36,73331:Central Coast Wellness T/A Wildfire Day Spa,447.33,aud,447.33,0,447.33,aud,73331_for_stripe,cus_RFEV3nNJy2TO5v,,,paysignupbycard1,73331
73332,Charge,ch_3SIAGrLrnBTnlT7b1r1xhgfU,14/10/2025 15:36,73332:Pondaroma & Co Hair Boutique,390.37,aud,390.37,0,390.37,aud,73332_for_stripe,cus_RFEReBbUWPiCQy,,,paysignupbycard1,73332
73333,Charge,ch_3SIAGtLrnBTnlT7b1g5ovqYM,14/10/2025 15:36,73333:CITRI,528.06,aud,528.06,0,528.06,aud,73333_for_stripe,cus_RFEzuh3vRdXMHr,,,paysignupbycard1,73333
73843,Charge,ch_3SIAGwLrnBTnlT7b0jJVZuyw,14/10/2025 15:36,73843:Sleek Styles,379.15,aud,379.15,0,379.15,aud,73843_for_stripe,cus_RHxX5hjM2LJL2U,,,paysignupbycard1,73843
73871,Charge,ch_3SIAGyLrnBTnlT7b18MiEd6S,14/10/2025 15:36,73871:Clara Emily Hair,262.9,aud,262.9,0,262.9,aud,73871_for_stripe,cus_T53bx4YtaOpqQh,,,addnewcard,73871
74286,Charge,ch_3SIAH0LrnBTnlT7b0QffwAun,14/10/2025 15:36,74286:Hair by Jones,264.75,aud,264.75,0,264.75,aud,74286_for_stripe,cus_RiOi4mO2GJvV5t,,,addnewcard,74286
74334,Charge,ch_3SIAH3LrnBTnlT7b1ySO4Sg5,14/10/2025 15:36,74334:The Studio Beauty Clinic,349.32,aud,349.32,0,349.32,aud,74334_for_stripe,cus_RMh1a97aCbxXrS,,,paysignupbycard1,74334
74455,Charge,ch_3SIAH5LrnBTnlT7b1ZaaXSfG,14/10/2025 15:36,74455:Serenity Face & Body,274.91,aud,274.91,0,274.91,aud,74455_for_stripe,cus_RXfZCG25WakfK1,,,addnewcard,74455
74512,Charge,ch_3SIAH7LrnBTnlT7b0OKNz6sr,14/10/2025 15:36,74512:4U Skin and Laser Cosmetic Clinic Pty Ltd,346.7,aud,346.7,0,346.7,aud,74512_for_stripe,cus_RMkTeoAcQJWQMi,,,paysignupbycard1,74512
75207,Charge,ch_3SIAHFLrnBTnlT7b1viVUKXI,14/10/2025 15:36,75207:Hair Affair,485.16,aud,485.16,0,485.16,aud,75207_for_stripe,cus_SastvQea4wrYUx,,,addnewcard,75207
75466,Charge,ch_3SIAHILrnBTnlT7b0g0aNGSd,14/10/2025 15:36,75466:Jonathan Ward Hairdressing,417.95,aud,417.95,0,417.95,aud,75466_for_stripe,cus_RWB0diPTLhkFPa,,,paysignupbycard1,75466
75644,Charge,ch_3SIAHKLrnBTnlT7b1D5Mngk7,14/10/2025 15:36,75644:Silken Skin Spa Studio,360.91,aud,360.91,0,360.91,aud,75644_for_stripe,cus_RX8IfNTOJPgCD4,,,addnewcard,75644
75968,Charge,ch_3SIAHMLrnBTnlT7b0FPj1XRN,14/10/2025 15:36,75968:Bramis Beauty Studio,344.45,aud,344.45,0,344.45,aud,75968_for_stripe,cus_RYK4OdEk1Rz3Md,,,addnewcard,75968
76161,Charge,ch_3SIAHPLrnBTnlT7b1DHI0AVX,14/10/2025 15:36,76161:Aesthē,416.9,aud,416.9,0,416.9,aud,76161_for_stripe,cus_RaCA0r0UxkFwGO,,,addnewcard,76161
76210,Charge,ch_3SIAHSLrnBTnlT7b0VkX3lwc,14/10/2025 15:36,76210:Tangled Hair and Beauty Salon,604,aud,604,0,604,aud,76210_for_stripe,cus_RaX0mCFdqUeKX5,,,addnewcard,76210
76343,Charge,ch_3SIAHULrnBTnlT7b1EAd5LQ3,14/10/2025 15:36,76343:Etcher,296.78,aud,296.78,0,296.78,aud,76343_for_stripe,cus_RbEiElE2gpz2PH,,,addnewcard,76343
76447,Charge,ch_3SIAHWLrnBTnlT7b0Tp4cjVG,14/10/2025 15:36,76447:Missy & Me Hair,338.01,aud,338.01,0,338.01,aud,76447_for_stripe,cus_RcB7neZH5mg2hA,,,addnewcard,76447
76455,Charge,ch_3SIAHZLrnBTnlT7b0aPzbZCp,14/10/2025 15:37,76455:Organic Ministry,539.57,aud,539.57,0,539.57,aud,76455_for_stripe,cus_RcRTki0vOOYOBa,,,addnewcard,76455
76459,Charge,ch_3SIAHbLrnBTnlT7b0bFGH7bA,14/10/2025 15:37,76459:Ebony Aesthetics,500.02,aud,500.02,0,500.02,aud,76459_for_stripe,cus_RcOGarpYj1Lpnc,,,addnewcard,76459
76466,Charge,ch_3SIAHeLrnBTnlT7b0klYPTrH,14/10/2025 15:37,76466:Cosmetic Quarter,463.19,aud,463.19,0,463.19,aud,76466_for_stripe,cus_RcWCE7JAupKBp0,,,addnewcard,76466
76507,Charge,ch_3SIAHhLrnBTnlT7b0F4koiAM,14/10/2025 15:37,76507:Abundent Beauty Therapy,344.45,aud,344.45,0,344.45,aud,76507_for_stripe,cus_RctprWgC8qjZmB,,,addnewcard,76507
73336,Charge,ch_3SIAHjLrnBTnlT7b1cO6Yd7z,14/10/2025 15:37,73336:The Beauty Nurse,555.38,aud,555.38,0,555.38,aud,73336_for_stripe,cus_RFUd2CUPrjSW18,,,paysignupbycard1,73336
73407,Charge,ch_3SIAHlLrnBTnlT7b09MeRQqO,14/10/2025 15:37,73407:Lash Avenue Pro,229.94,aud,229.94,0,229.94,aud,73407_for_stripe,cus_RFRvS6n71J7rw1,,,paysignupbycard1,73407
73428,Charge,ch_3SIAHoLrnBTnlT7b1kiR7Mui,14/10/2025 15:37,73428:Smooth Beauty and Wellness,343.71,aud,343.71,0,343.71,aud,73428_for_stripe,cus_RXWASvsV7OSNO2,,,addnewcard,73428
73431,Charge,ch_3SIAHqLrnBTnlT7b0FZJqRMr,14/10/2025 15:37,73431:Silk Hair Lounge,469.93,aud,469.93,0,469.93,aud,73431_for_stripe,cus_RFdxLHJSC3Gjsx,,,paysignupbycard1,73431
73539,Charge,ch_3SIAHsLrnBTnlT7b1eekuZmn,14/10/2025 15:37,73539:Hair Sanctuary,368.25,aud,368.25,0,368.25,aud,73539_for_stripe,cus_RG0vcLdy6IRwNB,,,paysignupbycard1,73539
73767,Charge,ch_3SIAHvLrnBTnlT7b0NiGYUbp,14/10/2025 15:37,73767:Donna Bella the beautiful woman,358.11,aud,358.11,0,358.11,aud,73767_for_stripe,cus_RH683XsGnBb0y1,,,paysignupbycard1,73767
76575,Charge,ch_3SIAI1LrnBTnlT7b1dcmWZhK,14/10/2025 15:37,76575:George & Ivy,418.87,aud,418.87,0,418.87,aud,76575_for_stripe,cus_Rd9mlOcT2ijY7J,,,addnewcard,76575
76765,Charge,ch_3SIAI3LrnBTnlT7b1kXpW3JU,14/10/2025 15:37,76765:ICONIX Boutique,202.38,aud,202.38,0,202.38,aud,76765_for_stripe,cus_SD94Vn8nIThBKi,,,addnewcard,76765
76850,Charge,ch_3SIAIALrnBTnlT7b1ZH0YFX2,14/10/2025 15:37,76850:Sage Hair & Beauty Co,403.46,aud,403.46,0,403.46,aud,76850_for_stripe,cus_RfWXUng0JLLSJs,,,addnewcard,76850
77232,Charge,ch_3SIAICLrnBTnlT7b1ULTdNB4,14/10/2025 15:37,77232:Wyld Mane,367.93,aud,367.93,0,367.93,aud,77232_for_stripe,cus_SjIKZWBALCmGug,,,addnewcard,77232
77467,Charge,ch_3SIAIFLrnBTnlT7b1LcPEWrs,14/10/2025 15:37,77467:House of Harlow Beauty Therapy,395.98,aud,395.98,0,395.98,aud,77467_for_stripe,cus_Rj7lVvIxgIcxXT,,,addnewcard,77467
77471,Charge,ch_3SIAIHLrnBTnlT7b1VPEiWNL,14/10/2025 15:37,77471:Koko Blue Karratha,457.67,aud,457.67,0,457.67,aud,77471_for_stripe,cus_RjFYQaJpyPMedo,,,addnewcard,77471
77583,Charge,ch_3SIAIJLrnBTnlT7b1DHyYh4L,14/10/2025 15:37,77583:Soho Nails,346.06,aud,346.06,0,346.06,aud,77583_for_stripe,cus_RkKteiOvsMaHZL,,,addnewcard,77583
77653,Charge,ch_3SIAIMLrnBTnlT7b1cxScA0C,14/10/2025 15:37,77653:Masquerade Beauty,367.83,aud,367.83,0,367.83,aud,77653_for_stripe,cus_SlHbg8BL31sz2M,,,addnewcard,77653
77663,Charge,ch_3SIAIRLrnBTnlT7b1iIcrnjh,14/10/2025 15:37,77663:Laser Lounge Warrnambool,327.72,aud,327.72,0,327.72,aud,77663_for_stripe,cus_Sn3aHufpPVhLcx,,,addnewcard,77663
77727,Charge,ch_3SIAITLrnBTnlT7b0KgNrJOS,14/10/2025 15:37,77727:Empress Makeup Skin & Beauty,538.53,aud,538.53,0,538.53,aud,77727_for_stripe,cus_SLOuinDDpZ2Gz6,,,addnewcard,77727
77868,Charge,ch_3SIAIWLrnBTnlT7b1I88gBD3,14/10/2025 15:38,77868:Beauty and Laser by Yona,551.56,aud,551.56,0,551.56,aud,77868_for_stripe,cus_RlSBQKDUyPjO1c,,,addnewcard,77868
77973,Charge,ch_3SIAIZLrnBTnlT7b0mOPolVB,14/10/2025 15:38,77973:The Wellness Path Day Spa,458.7,aud,458.7,0,458.7,aud,77973_for_stripe,cus_RlkEexivBIYvKS,,,addnewcard,77973
77978,Charge,ch_3SIAIbLrnBTnlT7b1I768Yba,14/10/2025 15:38,77978:Californian Blonde,416.9,aud,416.9,0,416.9,aud,77978_for_stripe,cus_Rln5pVKq28bFWy,,,addnewcard,77978
78039,Charge,ch_3SIAIdLrnBTnlT7b0jmOCLnR,14/10/2025 15:38,78039:Calm Organic Massage and Spa,185.9,aud,185.9,0,185.9,aud,78039_for_stripe,cus_RmTnoCXxwRp6BS,,,addnewcard,78039
78041,Charge,ch_3SIAIgLrnBTnlT7b0gmD12z1,14/10/2025 15:38,78041:Maytopia at White Hills,317.9,aud,317.9,0,317.9,aud,78041_for_stripe,cus_RmUN9Skedg0HoJ,,,addnewcard,78041
78043,Charge,ch_3SIAIiLrnBTnlT7b01r16XIn,14/10/2025 15:38,78043:Calmtopia Organic Massage,185.9,aud,185.9,0,185.9,aud,78043_for_stripe,cus_RmYdoBnpj8Athq,,,addnewcard,78043
78051,Charge,ch_3SIAIlLrnBTnlT7b0t5nzHOM,14/10/2025 15:38,78051:Hair Envie,336.41,aud,336.41,0,336.41,aud,78051_for_stripe,cus_SjNLNwCLC6Nqys,,,addnewcard,78051
78160,Charge,ch_3SIAInLrnBTnlT7b1CuP5qUo,14/10/2025 15:38,78160:La Vita Hairdressing,262.9,aud,262.9,0,262.9,aud,78160_for_stripe,cus_RnaW5koaOmsy1J,,,addnewcard,78160
78171,Charge,ch_3SIAIqLrnBTnlT7b1ZZJlsoP,14/10/2025 15:38,78171:AW Hair Studios,108.9,aud,108.9,0,108.9,aud,78171_for_stripe,cus_RnhqSBRXh4T4OU,,,addnewcard,78171
78465,Charge,ch_3SIAIsLrnBTnlT7b0hBtJfeU,14/10/2025 15:38,78465:Revive HAIR SKIN BODY,310.02,aud,310.02,0,310.02,aud,78465_for_stripe,cus_RpWe9H3K6EnxYc,,,addnewcard,78465
78467,Charge,ch_3SIAIuLrnBTnlT7b1dWjm984,14/10/2025 15:38,78467:Mundijong Hair,335.02,aud,335.02,0,335.02,aud,78467_for_stripe,cus_RpbPyiujm0x8lH,,,addnewcard,78467
78480,Charge,ch_3SIAIwLrnBTnlT7b1FDPsAPE,14/10/2025 15:38,78480:Natalie Packer Hair Studio,390.46,aud,390.46,0,390.46,aud,78480_for_stripe,cus_Rq1cPCSdSzYGfD,,,addnewcard,78480
78553,Charge,ch_3SIAIzLrnBTnlT7b0A1Cei30,14/10/2025 15:38,78553:Union Jacks Hair,390.29,aud,390.29,0,390.29,aud,78553_for_stripe,cus_SicVSDJEe3bFgM,,,addnewcard,78553
78738,Charge,ch_3SIAJ1LrnBTnlT7b0HlcsExA,14/10/2025 15:38,78738:Figtree Dayspa,405.53,aud,405.53,0,405.53,aud,78738_for_stripe,cus_RqeMU3v0JCd2DG,,,addnewcard,78738
78799,Charge,ch_3SIAJ4LrnBTnlT7b0APqIeL0,14/10/2025 15:38,78799:Empire Hair and Body,455.05,aud,455.05,0,455.05,aud,78799_for_stripe,cus_Rr0IdBxRlTcg5h,,,addnewcard,78799
78992,Charge,ch_3SIAJ6LrnBTnlT7b0dygPHcN,14/10/2025 15:38,78992:Cooper & Co Hairdressing,451.04,aud,451.04,0,451.04,aud,78992_for_stripe,cus_RsTjkZ1oyx6Sph,,,addnewcard,78992
79083,Charge,ch_3SIAJ8LrnBTnlT7b16mBMYel,14/10/2025 15:38,79083:Salon Sojourn,517.83,aud,517.83,0,517.83,aud,79083_for_stripe,cus_SNdQa9hgd5FdKs,,,addnewcard,79083
79199,Charge,ch_3SIAJELrnBTnlT7b1fbU9Yvx,14/10/2025 15:38,79199:Colour Bar Hair & Beauty,407.21,aud,407.21,0,407.21,aud,79199_for_stripe,cus_RtIkg5EeDgNeg7,,,addnewcard,79199
79754,Charge,ch_3SIAJJLrnBTnlT7b1NHWRMyW,14/10/2025 15:38,79754:Eley Hooper Facialist,185.9,aud,185.9,0,185.9,aud,79754_for_stripe,cus_SAXdeeAbavlxYR,,,addnewcard,79754
79869,Charge,ch_3SIAJLLrnBTnlT7b0EkCkF0R,14/10/2025 15:38,79869:The Salon By Ash Croker,448.8,aud,448.8,0,448.8,aud,79869_for_stripe,cus_Rxmybyuuak8vVn,,,addnewcard,79869
79985,Charge,ch_3SIAJOLrnBTnlT7b0gqXFxrB,14/10/2025 15:38,79985:La Bimbi Salons,356.39,aud,356.39,0,356.39,aud,79985_for_stripe,cus_SieNqEwWcQdeC8,,,addnewcard,79985
79987,Charge,ch_3SIAJQLrnBTnlT7b1BEn4dSn,14/10/2025 15:38,79987:Eden Hair Collective,339.69,aud,339.69,0,339.69,aud,79987_for_stripe,cus_RyZ8xAjwMflqWY,,,addnewcard,79987
